user_id,sign_up_date,age,gender,married,has_children,home_country,home_city,session_count,avg_session_duration,avg_page_clicks,total_trips,conversion_rate,cancellation_proportion,avg_days_depatrure_book,avg_days_checkin_book,total_flights_booked,avg_flight_price_usd,avg_flight_discount_amount,discounted_flight_proportion,round_trips_proportion,avg_flight_seats,avg_checked_bags,total_hotels_booked,avg_hotel_price_usd,avg_hotel_discount_amount,discounted_hotel_proportion,avg_hotel_rooms,avg_stay_duration_day,avg_flight_distance_from_home_km,weekend_trip_proportion,preferred_perk,perk_filter
632988,2023-03-03,48,F,TRUE,TRUE,usa,phoenix,8,1.5,15.75,3,0.38,0,8.46,8.62,3,234.98,0.15,0.13,0.67,1,0.33,3,158.33,0.2,0.13,1,4,1419.41,0,1 night free hotel with flight,1
633183,2023-03-03,40,F,FALSE,FALSE,usa,new york,8,1.13,13.88,3,0.38,0,5.7,5.9,3,341.46,0.18,0.25,1,1,0.67,2,315.5,0.16,0.63,1,2,2055.8,0,exclusive discounts,1
633195,2023-03-03,31,F,FALSE,FALSE,canada,winnipeg,8,1.5,15.75,2,0.25,0,6.64,6.88,2,370.83,0.1,0.25,1,1,1,1,316,,0,1,0,2050.87,0,1 night free hotel with flight,1
633235,2023-03-03,26,F,FALSE,TRUE,canada,calgary,8,0.25,5.75,1,0.13,0,,7,0,,,0,0,,,1,98,,0,1,4,,0,exclusive discounts,1
633314,2023-03-03,23,F,TRUE,TRUE,canada,hamilton,8,1.5,15.38,2,0.25,0,7.21,7.37,2,310.37,,0,1,1,0.5,2,293.5,0.15,0.13,1,2,1737.44,0,1 night free hotel with flight,1
633406,2023-03-03,22,F,FALSE,FALSE,usa,dallas,8,0.75,11.38,2,0.25,0,6.71,4.69,1,8.71,0.18,0.63,1,1,0,1,64,,0,1,8,47.74,0,exclusive discounts,1
633725,2023-03-03,48,F,TRUE,FALSE,canada,hamilton,8,3.38,55.38,7,0.88,0.14,7.15,7.26,7,108,0.1,0.25,1,1,1,7,166.63,0.08,0.38,1,1.5,600.88,0.14,no cancellation fees,1
633972,2023-03-03,71,F,TRUE,FALSE,usa,richmond,8,0.5,7.25,0,0,,,,0,,0.13,0.25,0,,,0,,0.2,0.13,,,,0,exclusive discounts,1
634130,2023-03-03,50,F,TRUE,FALSE,usa,new york,8,1.13,13.25,4,0.5,0,3.91,4.54,2,540.09,,0,1,1,1,4,181.25,0.15,0.13,1.25,3.5,3005.06,0.25,free hotel meal,1
634601,2023-03-04,20,M,FALSE,FALSE,canada,edmonton,9,0.89,10.44,0,0,,,,0,,0.15,0.11,0,,,0,,0.2,0.11,,,,0,exclusive discounts,1
634739,2023-03-04,19,F,FALSE,TRUE,usa,minneapolis,8,2,19.63,0,0,,,,0,,0.1,0.38,0,,,0,,0.13,0.25,,,,0,exclusive discounts,1
634795,2023-03-04,45,F,TRUE,TRUE,usa,houston,8,1.38,14,2,0.25,0,10.68,8.28,1,203.68,0.15,0.5,1,1,0,2,77.5,0.1,0.25,1,3,1100.41,0,1 night free hotel with flight,1
634824,2023-03-04,38,F,TRUE,FALSE,usa,new york,8,1.5,15.13,2,0.25,0,6.37,6.49,2,117.58,0.28,0.25,1,1,0.5,2,111.5,0.13,0.25,1,1.5,659.49,0,1 night free hotel with flight,1
635249,2023-03-04,57,F,FALSE,FALSE,usa,memphis,8,0.88,10.5,3,0.38,0,8.24,9.63,3,477.73,0.05,0.13,0.67,1.33,1,2,131.5,,0,1,2,2218.53,0,1 night free hotel with flight,1
635300,2023-03-04,45,F,TRUE,FALSE,usa,chicago,8,2.63,24.25,6,0.75,0,5.92,6.66,5,252.2,0.13,0.38,1,1.2,1.6,5,195,0.11,0.5,1.4,2.6,1390.77,0,free checked bag,1
635303,2023-03-04,43,F,FALSE,TRUE,usa,los angeles,8,1.63,17.5,4,0.5,0,7.64,7.75,4,1037.04,0.1,0.13,1,2,1,3,291,,0,2,2,3209.51,0.25,1 night free hotel with flight,1
635375,2023-03-04,17,F,FALSE,FALSE,usa,fayetteville,8,1.38,14.25,1,0.13,0,,3.98,0,,0.2,0.25,0,,,1,92,0.1,0.13,1,21,,0,exclusive discounts,1
635442,2023-03-04,47,F,TRUE,TRUE,usa,chicago,9,1.22,14.33,4,0.44,0,6.85,7,4,241.01,0.2,0.22,1,1,0.5,4,176.5,0.08,0.22,1,2.5,1459.24,0.25,1 night free hotel with flight,1
635576,2023-03-04,39,F,TRUE,FALSE,canada,toronto,9,1.11,12.33,4,0.44,0,7.98,9.35,4,541.87,0.1,0.22,1,1.25,0.25,3,152.67,0.1,0.11,1.33,1.33,2032.2,0.25,1 night free hotel with flight,1
635587,2023-03-04,51,F,FALSE,FALSE,canada,edmonton,8,1.13,13.88,2,0.25,0,6.22,6.43,2,408.37,0.1,0.25,1,1,0,2,115,,0,1,2.5,2240.76,0,1 night free hotel with flight,1
635666,2023-03-04,26,F,FALSE,FALSE,usa,san jose,8,1.25,30.88,1,0.13,1,220.34,221,1,2115.27,0.18,0.5,1,1,0,1,287,,0.13,1,11,20910.66,0,no cancellation fees,1
635790,2023-03-04,48,F,FALSE,FALSE,usa,boston,8,1.5,15.25,4,0.5,0,7.73,7.8,4,519.55,0.08,0.25,1,1,0.75,2,173.5,,0,1,1.5,2796,0,1 night free hotel with flight,1
635861,2023-03-04,18,F,FALSE,FALSE,usa,new york,8,0.63,8.63,1,0.13,0,4.74,5.03,1,735.03,0.1,0.13,1,1,0,1,179,,0,1,2,3885.93,0,1 night free hotel with flight,1
635949,2023-03-04,42,F,FALSE,TRUE,usa,chicago,8,1.88,20.38,4,0.5,0,6.85,13.27,3,355.37,0.25,0.13,1,1,1,4,240.25,0.1,0.13,1,2,1885.66,0.25,1 night free hotel with flight,1
636078,2023-03-04,55,F,TRUE,FALSE,usa,san francisco,8,1.88,19.25,3,0.38,0,7.56,7.8,3,707.41,0.12,0.38,1,1.33,0.67,3,104,0.05,0.13,1.33,0.33,2948.11,0.33,1 night free hotel with flight,1
636102,2023-03-04,47,F,FALSE,FALSE,usa,new york,8,1.88,18,5,0.63,0,7.55,8.2,5,485.86,0.2,0.25,0.8,1.4,0.4,4,186.5,0.15,0.13,1.25,1.25,2153.14,0.2,1 night free hotel with flight,1
636251,2023-03-04,68,F,TRUE,FALSE,usa,louisville,8,1.13,12,1,0.13,0,,9.33,0,,0.05,0.25,0,,,1,189,,0,2,5,,0,exclusive discounts,1
636520,2023-03-04,51,F,FALSE,FALSE,usa,rochester,8,0.88,9.88,1,0.13,0,7.44,7.68,1,1253.01,0.05,0.13,1,2,1,1,345,,0,2,6,3012.15,0,1 night free hotel with flight,1
636524,2023-03-04,46,F,FALSE,FALSE,usa,el paso,9,1.22,13.56,4,0.44,0,7.45,6.92,3,362.62,,0,1,1,1,3,127,0.08,0.22,1.33,3.67,2118.84,0.25,1 night free hotel with flight,1
636526,2023-03-04,38,M,TRUE,TRUE,usa,new york,8,0.88,11.13,1,0.13,0,5.94,6.23,1,691.85,0.13,0.25,1,1,1,1,288,0.08,0.25,1,1,3826.31,0,1 night free hotel with flight,1
636739,2023-03-04,35,F,FALSE,TRUE,usa,akron,8,0.38,6.38,1,0.13,0,4.08,4.2,1,112.74,0.35,0.13,1,1,1,1,419,0.1,0.13,1,1,646.32,0,1 night free hotel with flight,1
636873,2023-03-04,43,F,FALSE,FALSE,usa,chicago,8,1.88,19,5,0.63,0,8.25,8.4,5,329.53,0.28,0.25,1,1.2,0.8,5,145.4,0.05,0.13,1.2,3.6,1333.2,0,1 night free hotel with flight,1
636874,2023-03-04,48,F,FALSE,FALSE,usa,reno,8,1.63,17.75,3,0.38,0,8.04,8.3,3,525.74,0.1,0.13,0.67,1,0.33,3,144.67,,0,1,3,3444.9,0,1 night free hotel with flight,1
636966,2023-03-05,36,F,FALSE,FALSE,usa,new york,8,1,11.63,3,0.38,0,7.9,7.41,2,944.29,0.1,0.13,1,1.5,2.5,3,222.33,,0,1.33,3.33,3253.8,0,free checked bag,1
637075,2023-03-05,64,F,TRUE,FALSE,usa,los angeles,8,0.75,11.38,1,0.13,0,8.15,8.33,1,343.07,0.1,0.13,1,1,1,1,193,,0,1,3,1920.56,0,1 night free hotel with flight,1
637086,2023-03-05,45,F,FALSE,FALSE,usa,phoenix,9,2,20.22,4,0.44,0,8.18,11.78,3,431.46,0.08,0.22,1,1,0.33,4,255.75,0.15,0.11,1,3,2598.7,0,1 night free hotel with flight,1
637421,2023-03-05,30,F,TRUE,TRUE,usa,new york,8,1,10.75,3,0.38,0,4.04,5.93,2,354.12,0.2,0.13,1,1.5,0.5,3,188.33,0.1,0.13,1.33,2,1677.4,0,1 night free hotel with flight,1
637457,2023-03-05,40,F,FALSE,FALSE,usa,oakland,8,0.75,9.75,2,0.25,0,6.03,6.24,2,459.46,0.1,0.13,1,1.5,0,2,117,,0,1.5,2,2338.32,0,1 night free hotel with flight,1
637555,2023-03-05,57,M,TRUE,FALSE,usa,new york,8,0.5,8,0,0,,,,0,,,0,0,,,0,,0.05,0.25,,,,0,exclusive discounts,1
637633,2023-03-05,36,F,FALSE,FALSE,canada,toronto,8,2,19.13,3,0.38,0,5.75,6.77,2,471.34,0.3,0.13,0.5,1,0.5,2,146,0.05,0.13,1,2.5,3186.46,0,1 night free hotel with flight,1
637687,2023-03-05,39,F,TRUE,FALSE,usa,san antonio,8,1.38,16.5,4,0.5,0,7.03,7.23,4,464.46,0.05,0.25,1,1.25,0.5,4,178.5,,0,1.25,1.25,2159.92,0.5,1 night free hotel with flight,1
638140,2023-03-05,38,F,FALSE,TRUE,usa,richmond,8,1,12.13,2,0.25,0,7.08,7.2,2,284.63,0.1,0.13,1,2.5,1.5,2,75,0.05,0.25,2.5,2.5,752.05,0.5,free checked bag,1
638162,2023-03-05,33,F,FALSE,FALSE,usa,chicago,8,1.88,18.88,6,0.75,0,6.54,7.64,3,204.42,0.12,0.38,1,1,0.67,5,156.2,,0,1,3.8,1094.85,0,1 night free hotel with flight,1
638237,2023-03-05,23,F,FALSE,TRUE,canada,toronto,9,0.33,8,0,0,,,,0,,,0,0,,,0,,,0,,,,0,exclusive discounts,1
638565,2023-03-05,48,F,TRUE,TRUE,usa,chicago,8,2.25,22,3,0.38,0,6.67,6.31,3,165.46,0.13,0.5,1,1,0.33,2,91.5,0.13,0.25,1,4,872.91,0.33,1 night free hotel with flight,1
638576,2023-03-05,38,F,FALSE,TRUE,usa,phoenix,8,1.38,14.88,3,0.38,0,8.26,9.22,3,585.55,0.18,0.38,1,1,0.67,2,154,0.08,0.25,1,4.5,3699.4,0,1 night free hotel with flight,1
638580,2023-03-05,43,F,FALSE,FALSE,canada,victoria,8,0.88,9.88,2,0.25,0,,4.28,0,,,0,0,,,2,207.5,0.1,0.13,1,5.5,,0,exclusive discounts,1
638598,2023-03-05,17,F,FALSE,FALSE,usa,dallas,8,0.63,8.38,1,0.13,0,14.92,15.12,1,413.52,,0,1,1,1,1,73,,0,1,3,2442.58,0,1 night free hotel with flight,1
638600,2023-03-05,73,F,FALSE,FALSE,canada,winnipeg,8,2.13,21.13,0,0,,,,0,,0.05,0.13,0,,,0,,0.05,0.13,,,,0,exclusive discounts,1
638874,2023-03-05,43,F,TRUE,FALSE,usa,new york,8,1.13,12.25,2,0.25,0,8.77,8.91,2,176.27,,0,1,1,0.5,2,147,,0,1,0.5,927.65,0,1 night free hotel with flight,1
639009,2023-03-05,35,F,FALSE,FALSE,usa,oklahoma city,8,0.88,11.13,3,0.38,0,8.16,8.31,3,470.04,0.2,0.38,1,1.67,1.67,3,160.67,,0,1.67,1.33,1388.68,0,free checked bag,1
639168,2023-03-05,41,F,FALSE,TRUE,canada,montreal,8,0.75,11,2,0.25,0,5.74,5.95,2,448.64,0.12,0.38,1,1,0.5,2,286.5,0.05,0.13,1,6.5,2474.42,0,1 night free hotel with flight,1
639458,2023-03-05,43,F,FALSE,FALSE,usa,stockton,8,1.13,13,3,0.38,0,7.75,7.96,3,443.82,0.15,0.13,1,1,0.33,3,212.33,0.05,0.13,1,1.33,2536.55,0,1 night free hotel with flight,1
639510,2023-03-05,57,F,TRUE,FALSE,usa,san diego,9,1.67,16,2,0.22,0,8.11,8.33,2,459.25,0.13,0.22,1,1,0,2,184,0.05,0.11,1,2,2487.45,0,1 night free hotel with flight,1
639554,2023-03-05,17,F,FALSE,FALSE,usa,los angeles,8,1.63,15,2,0.25,0,6.35,6.58,2,451.35,0.05,0.13,0.5,1,0.5,2,232,,0,1,2,2996.88,0,1 night free hotel with flight,1
639571,2023-03-05,41,F,FALSE,FALSE,usa,akron,8,1.5,17,3,0.38,0,7.89,6.91,2,361.22,0.07,0.38,1,1.5,0.5,3,229.67,0.1,0.25,1.33,3,1298.28,0,1 night free hotel with flight,1
639894,2023-03-06,44,F,TRUE,TRUE,usa,brownsville,8,2.25,20.63,2,0.25,0,8.57,6.17,1,653.32,0.1,0.13,1,1,0,2,192,0.05,0.13,1,9.5,3459.88,0,1 night free hotel with flight,1
640451,2023-03-06,67,F,TRUE,FALSE,canada,toronto,8,0.75,9.13,0,0,,,,0,,,0,0,,,0,,,0,,,,0,exclusive discounts,1
640580,2023-03-06,54,F,TRUE,FALSE,canada,montreal,8,1,12.75,3,0.38,0,6.81,6.98,3,266.85,0.05,0.13,1,1,0.33,3,187.33,0.05,0.13,1,3.67,1619.82,0.33,1 night free hotel with flight,1
640649,2023-03-06,64,F,TRUE,TRUE,usa,los angeles,8,2.38,21.5,2,0.25,0,8.4,8.56,2,229.37,,0,1,1,1,2,248,0.1,0.13,1,8,1339.78,0,1 night free hotel with flight,1
640689,2023-03-06,51,F,FALSE,FALSE,usa,omaha,10,6.3,27.7,4,0.4,0.25,5.13,5.31,4,355.43,0.13,0.5,1,1,0.4,4,155.8,0.05,0.2,1,3.2,1967.52,0.25,no cancellation fees,1
640715,2023-03-06,49,F,FALSE,FALSE,usa,fresno,8,1.88,18.75,4,0.5,0,6.93,6.97,4,714.42,0.17,0.38,1,1.25,0.75,3,132.33,0.12,0.38,1.33,5,3048.38,0,1 night free hotel with flight,1
640849,2023-03-06,50,F,TRUE,FALSE,usa,jacksonville,8,2.63,26.88,4,0.5,0,9.01,8.9,4,288.46,0.2,0.25,1,1,0.5,2,111,0.1,0.25,1,4,1649.42,0,1 night free hotel with flight,1
640867,2023-03-06,51,F,FALSE,TRUE,canada,montreal,9,2.56,46.89,3,0.33,0.33,6.34,6.49,3,277.23,,0.11,1,1.25,0.75,3,329.75,,0.11,1.25,2.5,1270.9,0,no cancellation fees,1
640968,2023-03-06,54,F,TRUE,FALSE,usa,indianapolis,8,0.63,9.13,2,0.25,0,5.43,4.96,2,220.27,0.13,0.25,1,1,1,1,327,0.15,0.13,1,3,1158.44,0,1 night free hotel with flight,1
641012,2023-03-06,21,F,FALSE,TRUE,usa,philadelphia,8,1.63,18.63,3,0.38,0,6.05,5.67,2,100.23,,0,1,1,0.5,3,180.33,0.1,0.13,1,2.67,529.64,0,1 night free hotel with flight,1
641102,2023-03-06,40,F,FALSE,FALSE,canada,montreal,8,1.75,18.25,3,0.38,0,9.17,6.65,2,445.35,,0,1,1.5,0.5,2,188.5,0.05,0.13,2,6,2147.32,0,1 night free hotel with flight,1
641106,2023-03-06,50,F,TRUE,FALSE,usa,brownsville,8,1.13,13.63,3,0.38,0,8.81,9,3,553.55,0.2,0.25,1,1.33,1.33,2,176,0.2,0.13,1.5,1.5,2475.47,0.33,free checked bag,1
641310,2023-03-06,44,F,FALSE,TRUE,usa,los angeles,8,2,20.38,1,0.13,0,3.78,3.89,1,102.78,0.25,0.25,1,1,1,1,286,,0,1,5,548.7,0,1 night free hotel with flight,1
641364,2023-03-06,30,F,FALSE,FALSE,usa,las vegas,8,1.88,18.13,5,0.63,0,7.12,6.71,5,304.12,0.1,0.13,0.6,1,0.8,4,129.25,0.1,0.25,1,1.5,1934.56,0,1 night free hotel with flight,1
641529,2023-03-06,75,F,TRUE,FALSE,usa,philadelphia,8,2.25,20.88,2,0.25,0,,6.78,0,,0.2,0.13,0,,,2,109.5,,0,2,7,,0,exclusive discounts,1
641537,2023-03-06,53,F,TRUE,TRUE,usa,washington,8,1.5,16,2,0.25,0,8.36,5.55,1,36.44,,0,1,1,0,2,151,0.05,0.25,1.5,2.5,192.49,0,free hotel meal,1
642215,2023-03-06,67,F,TRUE,FALSE,canada,hamilton,8,0.75,9.63,0,0,,,,0,,0.05,0.13,0,,,0,,0.11,0.5,,,,0,exclusive discounts,1
642344,2023-03-07,41,F,FALSE,FALSE,usa,wichita,8,1.75,18.88,4,0.5,0,9.89,10.07,4,333.69,0.15,0.25,1,1,0,4,175.25,0.2,0.13,1,3.25,1884.59,0,1 night free hotel with flight,1
642364,2023-03-07,55,M,TRUE,TRUE,canada,montreal,8,0.63,9.13,1,0.13,0,10.66,,1,225.5,,0,1,1,0,0,,,0,,,1169.27,0,exclusive discounts,1
642553,2023-03-07,26,F,FALSE,FALSE,canada,edmonton,8,1.75,42.5,2,0.25,0.5,9.63,9.85,2,702.3,0.15,0.38,1,1.67,0.33,2,601.33,,0.13,1.67,1,2426.51,0,no cancellation fees,1
642578,2023-03-07,64,F,TRUE,TRUE,usa,new york,8,0.75,9.38,3,0.38,0,9.76,5.94,2,344.03,0.13,0.25,1,1,1,2,94,0.1,0.38,1,3,2073.41,0,1 night free hotel with flight,1
642679,2023-03-07,41,F,FALSE,FALSE,usa,st. petersburg,8,2.25,22.25,5,0.63,0,7.83,8,5,388.79,,0,1,1.2,0,5,235.6,0.05,0.13,1.2,2.6,1554.7,0,1 night free hotel with flight,1
642786,2023-03-07,41,F,FALSE,FALSE,usa,charlotte,8,1,13.63,3,0.38,0,7.91,5.89,2,75.24,0.13,0.25,0.5,1,1,3,188,,0,1,7.33,646.57,0,1 night free hotel with flight,1
642820,2023-03-07,48,F,TRUE,TRUE,usa,las vegas,8,1.13,12.38,2,0.25,0,6.19,6.38,2,357.72,0.1,0.13,1,1,0,2,174,0.05,0.13,1,3,2118.42,0,1 night free hotel with flight,1
643324,2023-03-07,65,F,TRUE,FALSE,usa,oklahoma city,8,2,19.88,0,0,,,,0,,0.15,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
643344,2023-03-07,47,F,TRUE,TRUE,usa,los angeles,9,1.11,12.11,2,0.22,0,8.8,7.77,1,688.84,0.1,0.11,1,1,0,1,149,,0,1,2,3766.25,0,1 night free hotel with flight,1
643359,2023-03-07,25,M,FALSE,FALSE,usa,santa ana,8,1.38,15.63,1,0.13,0,7.42,7.67,1,524.85,0.28,0.25,1,1,0,1,129,0.18,0.25,1,2,3311.91,0,1 night free hotel with flight,1
643469,2023-03-07,43,F,TRUE,FALSE,usa,new york,8,2.38,22.63,3,0.38,0,11.65,6.16,1,27.93,0.15,0.13,1,1,0,3,103.33,0.1,0.13,1,10.67,153.02,0.33,1 night free hotel with flight,1
643645,2023-03-07,46,F,TRUE,TRUE,usa,new york,8,1.38,15.13,4,0.5,0,7.18,11.31,3,737.08,0.2,0.63,1,1.33,0.67,3,181.33,0.13,0.25,1.33,2,3194.43,0.25,exclusive discounts,1
643714,2023-03-07,43,F,TRUE,FALSE,usa,chicago,8,1.38,32.5,2,0.25,0.5,131.12,7.18,2,2595.37,0.13,0.38,1,1.67,1,2,140,,0.13,1,1,7538.63,0,no cancellation fees,1
643929,2023-03-07,41,F,TRUE,FALSE,usa,new york,8,1.75,18.38,2,0.25,0,6.59,11.73,1,941.99,0.05,0.13,1,2,1,2,202.5,0.1,0.13,2.5,3.5,2405.78,0,free hotel meal,1
644438,2023-03-07,45,F,TRUE,FALSE,usa,new york,8,1,10.38,0,0,,,,0,,0.25,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
644467,2023-03-07,32,F,FALSE,TRUE,usa,detroit,8,1,12.63,3,0.38,0,9.88,10.04,3,535.42,,0,1,2.33,1,3,139.67,0.1,0.38,2.33,1.67,1380.61,0,1 night free hotel with flight,1
644639,2023-03-07,58,F,TRUE,TRUE,usa,santa ana,8,1.38,14.5,0,0,,,,0,,0.1,0.13,0,,,0,,0.08,0.25,,,,0,exclusive discounts,1
644784,2023-03-07,35,F,TRUE,FALSE,usa,san diego,8,1.38,14.63,1,0.13,0,6.85,7.03,1,367.87,,0,1,1,1,1,57,0.1,0.13,1,8,1806.58,0,1 night free hotel with flight,1
644870,2023-03-07,48,F,FALSE,FALSE,usa,bakersfield,9,1.78,18.33,5,0.56,0,8.26,7.51,3,513.12,,0,1,1,1.33,4,131.25,0.2,0.22,1,4.25,3194.95,0,free checked bag,1
645022,2023-03-07,17,F,FALSE,FALSE,usa,corpus christi,8,0.88,11.25,1,0.13,0,,9.67,0,,0.15,0.13,0,,,1,89,0.1,0.13,1,5,,0,exclusive discounts,1
645047,2023-03-07,44,F,FALSE,FALSE,usa,milwaukee,8,2.88,50.88,4,0.5,0.25,4.18,4.33,4,223.3,0.15,0.25,1,1,0,4,121.2,,0.13,1,1.6,1191.84,0.25,no cancellation fees,1
645168,2023-03-08,38,F,TRUE,FALSE,usa,baton rouge,8,1.13,12,3,0.38,0,108.71,9.05,3,2041.55,0.1,0.13,1,1.33,0.33,2,185.5,0.1,0.13,1,1.5,8227.57,0,1 night free hotel with flight,1
645415,2023-03-08,35,F,FALSE,TRUE,usa,san diego,8,1.13,13.63,2,0.25,0,4.98,5.4,1,115.55,0.08,0.25,1,1,1,2,372.5,,0,1,5.5,679.32,0,1 night free hotel with flight,1
645488,2023-03-08,25,F,TRUE,TRUE,canada,quebec,8,0.5,8.25,0,0,,,,0,,0.1,0.13,0,,,0,,0.08,0.25,,,,0,exclusive discounts,1
645664,2023-03-08,18,M,FALSE,FALSE,usa,brownsville,8,1.13,14.38,1,0.13,0,,9.78,0,,0.1,0.13,0,,,1,240,,0,2,11,,0,exclusive discounts,1
645685,2023-03-08,50,M,FALSE,FALSE,usa,orlando,8,1.38,14.5,4,0.5,0,6.67,6.85,4,336.65,,0,1,1,0.75,4,129.25,0.1,0.25,1,1.75,1889.14,0,1 night free hotel with flight,1
645933,2023-03-08,37,F,TRUE,FALSE,usa,fresno,9,1.33,14.44,2,0.22,0,9.78,9.97,2,427.8,0.15,0.11,1,1.5,0,2,111,,0,1.5,4,2240.71,0,1 night free hotel with flight,1
645939,2023-03-08,51,F,TRUE,TRUE,usa,austin,8,8.13,24.5,1,0.13,1,330.71,,1,7480.76,,0.13,1,3,2,1,,0.1,0.25,,,16882.7,0,free checked bag,1
646127,2023-03-08,23,F,FALSE,TRUE,usa,shreveport,8,0.5,7.88,0,0,,,,0,,0.2,0.13,0,,,0,,,0,,,,0,exclusive discounts,1
646197,2023-03-08,23,F,FALSE,FALSE,usa,los angeles,8,0.5,8.75,0,0,,,,0,,,0,0,,,0,,0.1,0.13,,,,0,exclusive discounts,1
646257,2023-03-08,36,F,FALSE,FALSE,usa,indianapolis,8,0.75,10.63,1,0.13,0,9.61,9.72,1,77.63,0.33,0.25,1,1,1,1,213,0.2,0.13,1,3,410.48,0,1 night free hotel with flight,1
646259,2023-03-08,24,F,TRUE,TRUE,usa,new york,8,0.88,12.5,2,0.25,0,,7.55,0,,0.15,0.13,0,,,2,210.5,,0,1.5,4.5,,0,exclusive discounts,1
646405,2023-03-08,27,F,FALSE,TRUE,usa,los angeles,8,1.25,13.38,2,0.25,0,9.38,7.76,1,395.37,,0,1,1,0,2,109,0.15,0.13,1.5,4.5,2198.13,0,free hotel meal,1
646424,2023-03-08,44,F,TRUE,FALSE,canada,montreal,8,2.13,43.63,3,0.38,0.33,5.93,5.81,2,290.52,0.1,0.25,0.5,1.33,0.67,3,97,0.1,0.25,1.75,4.25,1805.06,0,free hotel meal,1
646455,2023-03-08,51,F,TRUE,FALSE,usa,houston,8,1.63,16.5,4,0.5,0,9.13,7.96,4,527.95,0.05,0.13,1,1.25,1,3,158.33,0.05,0.13,1.33,4,2457.77,0,1 night free hotel with flight,1
646933,2023-03-08,35,M,TRUE,FALSE,usa,new york,8,1.5,15.88,2,0.25,0,7.24,7.49,2,1748.35,0.05,0.13,1,2.5,1,2,243,,0,2.5,3.5,3147.84,0,1 night free hotel with flight,1
646937,2023-03-08,45,F,FALSE,TRUE,usa,mobile,9,1.78,18.56,3,0.33,0,5.92,6.12,3,761.86,0.08,0.22,1,2,1,3,127.67,0.1,0.11,2,1.67,2240.41,0,1 night free hotel with flight,1
647016,2023-03-08,47,F,TRUE,FALSE,usa,knoxville,8,0.88,9.38,1,0.13,0,,4.88,0,,0.2,0.25,0,,,1,84,0.1,0.13,3,9,,0,exclusive discounts,1
647555,2023-03-09,57,M,TRUE,FALSE,usa,cleveland,8,1.75,17.88,1,0.13,0,9.44,9.55,1,101.75,,0,1,1,1,1,116,,0,1,2,498.61,0,1 night free hotel with flight,1
647597,2023-03-09,44,F,FALSE,FALSE,usa,santa ana,8,1.13,14,1,0.13,0,6.48,,1,1392.18,0.15,0.13,1,2,1,0,,0.05,0.13,,,3861.1,0,exclusive discounts,1
647638,2023-03-09,18,F,FALSE,FALSE,canada,winnipeg,8,0.5,7.38,1,0.13,0,,7.59,0,,,0,0,,,1,105,0.1,0.13,1,3,,0,exclusive discounts,1
647662,2023-03-09,44,F,FALSE,FALSE,usa,new york,8,3.5,53,3,0.38,0.33,6.33,8.54,3,319.68,,0.13,1,1,0.5,3,180.5,0.18,0.38,1,2,2015.38,0,no cancellation fees,1
647674,2023-03-09,36,F,FALSE,TRUE,usa,chicago,8,1.38,15.25,4,0.5,0,8.1,9.2,3,361.67,0.15,0.13,1,1,0.67,4,174,0.1,0.25,1.25,1.5,1880.57,0,free hotel meal,1
647804,2023-03-09,56,M,FALSE,TRUE,usa,lincoln,8,0.75,11.38,2,0.25,0,6.64,6.81,2,496.71,0.1,0.25,1,2,1,2,235,0.2,0.13,2,2,1599.17,0,1 night free hotel with flight,1
647862,2023-03-09,17,F,FALSE,FALSE,canada,calgary,9,1.11,12.78,1,0.11,0,,9.73,0,,0.2,0.11,0,,,1,254,0.08,0.33,1,4,,0,exclusive discounts,1
648201,2023-03-09,17,F,FALSE,FALSE,usa,anchorage,8,1.13,13.38,0,0,,,,0,,0.3,0.13,0,,,0,,0.15,0.13,,,,0,exclusive discounts,1
648379,2023-03-09,40,M,TRUE,TRUE,canada,montreal,8,1,12.38,1,0.13,0,6.82,7.09,1,710.38,0.1,0.13,1,1,0,1,245,0.13,0.25,1,4,3837.83,0,1 night free hotel with flight,1
648852,2023-03-09,55,F,TRUE,TRUE,canada,montreal,8,1.63,18.5,2,0.25,0,5.2,5.37,2,315.84,0.15,0.38,1,1,1,2,110.5,0.1,0.13,1,1.5,1578.15,0,1 night free hotel with flight,1
648983,2023-03-09,37,F,TRUE,FALSE,usa,boston,9,2.44,23.56,4,0.44,0,6.35,6.49,4,142.02,,0,0.75,1.25,0.25,4,142.25,0.08,0.22,1.25,2.5,1165.98,0,1 night free hotel with flight,1
648990,2023-03-09,48,F,TRUE,FALSE,usa,san jose,9,1.89,18.89,3,0.33,0,8.23,8.38,3,251.47,0.2,0.11,1,1.33,0.67,3,128,0.1,0.22,1.33,5,1310.48,0.33,1 night free hotel with flight,1
649080,2023-03-09,38,F,FALSE,TRUE,usa,houston,8,1,12.5,2,0.25,0,6.9,8.12,1,376.9,0.08,0.25,1,1,1,2,218,0.1,0.13,1,2.5,2068.7,0,1 night free hotel with flight,1
649081,2023-03-09,43,F,FALSE,FALSE,usa,nashville,8,2.38,22.5,4,0.5,0,5.61,5.97,4,186.49,,0,1,1,0.5,3,114.33,0.08,0.25,1,2.33,1061.11,0,1 night free hotel with flight,1
649208,2023-03-09,34,F,FALSE,TRUE,usa,el paso,8,2.25,22.38,1,0.13,0,11.42,11.63,1,417.01,,0,1,1,0,1,168,,0,1,5,2500.2,0,1 night free hotel with flight,1
